repo,path,id,group,stated_status_line,lifecycle_phase,owner,baseline_status,baseline_closed,last_git_commit_date,last_git_commit,age_days,evidence_line,evidence_quote,evidence,classification_method,checked_boxes,unchecked_boxes,source_sha256,retirement_candidate,retirement_reason,duplicate_id_across_repos
futon2,futon2/holes/E-cascade-sampler-sampler.md,E-cascade-sampler-sampler,open,L9: Status: IN FLIGHT — v0 complete (checkpoints 0–4); v1 mid-flight at handoff.,,"L6: claude-1 (transferred from fable-2 at Joe's direction, 2026-06-12",in flight — v0 complete (checkpoints 0–4); v1 mid-flight at handoff.,yes,2026-06-12T19:37:58+01:00,039ea7e07dfd2366cbf6971ebbf63d54d9dfa9c3,101,9,Status: IN FLIGHT — v0 complete (checkpoints 0–4); v1 mid-flight at handoff.,IN FLIGHT and v1 mid-flight; v0 complete does not close v1.,manual,0,0,a84aa11cb2fab9595e02723fd94c3e03482a52322b38a7f0f057f79c271bcfb9,yes,Open; last Git touch 2026-06-12 UTC (101 days before census date).,
futon2,futon2/holes/E-cascade-tokamak-run1.md,E-cascade-tokamak-run1,undetermined,,,,unknown,no,2026-07-16T23:50:52+01:00,f68ee2b750529335cfc47e8832532483f29b90a1,67,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,4f8f05609b7b3a1c39c39f08da384d3f112fa27c5f2a0a5dab43a92d59061f99,no,,
futon2,futon2/holes/E-close-the-loop.md,E-close-the-loop,open,"L3: **Date:** 2026-06-26 · **Status:** DERIVE (the interface, as a sorry) — charter for the driver (claude-10).",L3 (status phase mentions): DERIVE,,"derive (the interface, as a sorry) — charter for the driver (claude-10).",no,2026-07-02T14:21:39+01:00,c4dd67c718ae6c6980927a014a5829c999640aed,81,3,"**Date:** 2026-06-26 · **Status:** DERIVE (the interface, as a sorry) — charter for the driver (claude-10).",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a0d3c382e36643b61eba0ccbfc8c7d5b4649f9822e94f564e01b7c9dfd68fcb9,yes,Open; last Git touch 2026-07-02 UTC (81 days before census date).,
futon2,futon2/holes/E-evaluate-policies-spikes.md,E-evaluate-policies-spikes,closed-witnessed,L4: **Status:** two spikes COMPLETE same-day (chartered from M-evaluate-policies ARGUE §9.6–§9.7,L4 (status phase mentions): ARGUE,"L6: Fable (claude-code session) — E-prefix convention: bounded scope-out, single agent",two spikes complete same-day (chartered from m-evaluate-policies argue §9.6–§9.7,yes,2026-07-03T13:31:43+01:00,c691c87e27b3b884f1e80ba037e2dfbd1ab6f335,80,21,,Both chartered spikes explicitly DONE; regenerated argue-exhibit.pdf and spike-spectral/spectral-comparison.json supply the two output pointers.,manual,0,0,4f4d8223bda213e0cf7d94b705250e8245481e3d0b23490976f4045036179fec,no,,
futon2,futon2/holes/E-feature-constellation.md,E-feature-constellation,open,"L3: **Status: IDENTIFY (2026-07-04). Owner: claude-10 (dispatch, review). Background:",L3 (status phase mentions): IDENTIFY,"L3: claude-10 (dispatch, review). Background:","identify (2026-07-04). owner: claude-10 (dispatch, review). background:",no,2026-07-10T09:16:13+01:00,ad7e5e7ff04849735297f4f40a2fefe533912e31,73,3,"**Status: IDENTIFY (2026-07-04). Owner: claude-10 (dispatch, review). Background:",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,512a72195f6148b28887db766cd0dcc19c2b6b37fe36fc9a5b76c3bb01748738,yes,Open; last Git touch 2026-07-10 UTC (73 days before census date).,
futon2,futon2/holes/E-fold-embed-pipeline.md,E-fold-embed-pipeline,open,L3: **Date:** 2026-07-01 · **Status:** CHARTERED (design) · **Owner:** claude-4 (end-to-end).,,L3: claude-4 (end-to-end).,chartered (design) · **owner:** claude-4 (end-to-end).,no,2026-07-02T14:46:48+01:00,9623a0279c4da13558d10688e1aff657f5f185fa,81,3,**Date:** 2026-07-01 · **Status:** CHARTERED (design) · **Owner:** claude-4 (end-to-end).,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,971ffd74f5cf7f367260bcafbc01385915be1e1e517294dd60951ff12b0396d3,yes,Open; last Git touch 2026-07-02 UTC (81 days before census date).,
futon2,futon2/holes/E-futon1a-to-futon1b-migration-pipeline.md,E-futon1a-to-futon1b-migration-pipeline,open,"L3: **Status: IN PROGRESS — S1–S3 RUN LIVE for evidence+graph+types (2026-07-10,",,,"in progress — s1–s3 run live for evidence+graph+types (2026-07-10,",no,2026-07-10T16:01:26+01:00,b993a4f3f1ff6f08d5776d7d5ebb40a5b8719d5c,73,3,"**Status: IN PROGRESS — S1–S3 RUN LIVE for evidence+graph+types (2026-07-10,",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,eb5264f379ee15b30c3c3ed85e99120238533d75b235eabb38a291b52a602bd6,yes,Open; last Git touch 2026-07-10 UTC (73 days before census date).,
futon2,futon2/holes/E-futon1b-foothold.md,E-futon1b-foothold,closed-witnessed,"L3: **Status: COMPLETE (2026-07-04, same day). Owner: zai-8 (build) /",,L3: zai-8 (build) /,"complete (2026-07-04, same day). owner: zai-8 (build) /",yes,2026-07-04T20:57:33+01:00,f156822726d4b7b732173a1916e5b83d8b7ae283,79,7,**Findings (full record in `futon1b/NOTES.md`):** both excursion questions,"Both explicitly bounded excursion questions answered YES; futon1b/NOTES.md and seam-swap probes named as the results, not a claim that the full port is complete.",manual,0,0,225fc45ee58b4234c80d3ea8b92af9247922c8e5d5a1085578049fd88a624f43,no,,
futon2,futon2/holes/E-futon1b-operational-switchover.md,E-futon1b-operational-switchover,open,"L3: **Status: OPEN (plan of record written 2026-07-10, evening). Owner: lucy",,L3: lucy,"open (plan of record written 2026-07-10, evening). owner: lucy",no,2026-07-11T11:06:36+01:00,18a3f89087ce9b53dfd3838156ef27efd759fa52,72,3,"**Status: OPEN (plan of record written 2026-07-10, evening). Owner: lucy",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ed8ab7d941aae38f321c2d911d82e1cabddcaa20a405891dbc32789f77ad6193,yes,Open; last Git touch 2026-07-11 UTC (72 days before census date).,
futon2,futon2/holes/E-gflownets-fold.md,E-gflownets-fold,open,"L3: **Date:** 2026-07-03 · **Status:** CHARTERED (IDENTIFY/MAP — Joe: ""we have the empirical data","L3 (status phase mentions): IDENTIFY, MAP",L4: TBD (hand-off charter; CPU rungs first).,"chartered (identify/map — joe: ""we have the empirical data",no,2026-07-03T02:04:51+01:00,04c7e8e496489a327590a06ba6f3af72cc60d329,80,3,"**Date:** 2026-07-03 · **Status:** CHARTERED (IDENTIFY/MAP — Joe: ""we have the empirical data",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ba4cac41ad6ba7e4b2ebd32481282ae06a068fe721b2ffa4b5edb026ec545093,yes,Open; last Git touch 2026-07-03 UTC (80 days before census date).,
futon2,futon2/holes/E-have-want-pairs.Q-B-scorecard.md,E-have-want-pairs.Q-B-scorecard,undetermined,,,,goal — the real impl-#3 magnet |,no,2026-07-01T08:49:54+01:00,4d46ea4a05b4d8b8d243a6e4b0025c1c03e940ac,82,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,0bd0548a733b860297c45f093a506aea868d4a6822b29143cc80ea9f00f3b0e9,no,,
futon2,futon2/holes/E-have-want-pairs.md,E-have-want-pairs,closed-witnessed,"L3: **Date:** 2026-06-27 · **Status:** ✅ **CLOSED 2026-07-02** — all 3 exit conditions met (author's ruling, claude-10). Proof-join remainder SPAWNED to `E-proof-join-population`, not absorbed (§3). | L65: > `**Status:**` line; memoized; no-doc ⇒ id-stem fallback, byte-identical). Immediate live",,L4: claude-10 (author).,"**closed 2026-07-02** — all 3 exit conditions met (author's ruling, claude-10). ",yes,2026-07-02T15:01:29+01:00,d9695a6bbe8577497454f057b3a7ad4bdd71059d,81,77,"### ✅ Closure ruling (claude-10, author, 2026-07-02)","Closure ruling discharges all three exit conditions Q-A, Q-B and foliation; scorecard, diffsub-moves.edn and ecf2a37 are named evidence.",manual,0,0,f6039449b63d5201bd2cd23da5bdbab7b5a4f5a0e9a610dd97e81baf74ab65a1,no,,
futon2,futon2/holes/E-live-loop-1-s2-escrow-design.md,E-live-loop-1-s2-escrow-design,open,"L3: **Status: DESIGN (2026-07-04, late night). Driver claude-19; reviewer",,,"design (2026-07-04, late night). driver claude-19; reviewer",no,2026-07-05T07:32:42+01:00,19423267d81fc5719083955fec38ce7535b23d1b,78,3,"**Status: DESIGN (2026-07-04, late night). Driver claude-19; reviewer",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,94e9a7916c61d4a4963d3a7fc4c44c737b04ad284123777ae4a0259a551e6676,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
futon2,futon2/holes/E-live-loop-1.md,E-live-loop-1,open,"L3: **Status: OPEN (2026-07-04, late night; operator-directed). Driver:",,,"open (2026-07-04, late night; operator-directed). driver:",no,2026-07-05T07:32:42+01:00,19423267d81fc5719083955fec38ce7535b23d1b,78,3,"**Status: OPEN (2026-07-04, late night; operator-directed). Driver:",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ba8d8da49fe91b543865af91bed8528373e2b3d02f43d8339d32e2fc136510d3,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
futon2,futon2/holes/E-live-loop-2.md,E-live-loop-2,open,"L3: **Status: OPEN (2026-07-05 morning, operator-directed). Driver:",,,"open (2026-07-05 morning, operator-directed). driver:",no,2026-07-05T19:34:58+01:00,1a38104470ccf1d9aa82ddb8cba06e881c89de7b,78,3,"**Status: OPEN (2026-07-05 morning, operator-directed). Driver:",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,242ef86e115a88a695ed0d8237f8da387d12d0391f2fe8ab740441979829a174,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
futon2,futon2/holes/E-live-loop-3.md,E-live-loop-3,open,"L3: **Status: OPEN (2026-07-05, operator-directed: ""make the fixes needed to",,,"open (2026-07-05, operator-directed: ""make the fixes needed to",no,2026-07-06T11:20:42+01:00,f93a2591042e716dbdacab31f47d4e9f21a6302d,77,3,"**Status: OPEN (2026-07-05, operator-directed: ""make the fixes needed to",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,8b10de3ad0b807109ea80d4d47f7b5387988c57e60903105a1a6f52448359f00,yes,Open; last Git touch 2026-07-06 UTC (77 days before census date).,
futon2,futon2/holes/E-mine-mission-transitions.md,E-mine-mission-transitions,open,L4: **Status:** **DERIVE — witness PASSED + structure-embedding BUILT.** A mined move flips an abstaining mission's ΔG nil → real; `mission_structure_embed.py` gives same-class provenance (0.79 vs 0.38 text). Readiness map: `mission-mining-readiness.html`.,L4 (status phase mentions): DERIVE,L5: Joe + claude-1,derive — witness passed + structure-embedding built.** a mined move flips an abs,no,2026-07-10T09:16:13+01:00,ad7e5e7ff04849735297f4f40a2fefe533912e31,73,4,**Status:** **DERIVE — witness PASSED + structure-embedding BUILT.** A mined move flips an abstaining mission's ΔG nil → real; `mission_structure_embed.py` gives same-class provenance (0.79 vs 0.38 text). Readiness map: `mission-mining-readiness.html`.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,1b28f228648c84973331afa4ecb15f31bb64991ef7569285a4b5291fd3607ea0,yes,Open; last Git touch 2026-07-10 UTC (73 days before census date).,
futon2,futon2/holes/E-operator-as-attached-agent.md,E-operator-as-attached-agent,open,L7: Status: DRAFT — minted from operator dictation 2026-09-04 morning; rows not,,L6: claude-1. Driver: Joe.,draft — minted from operator dictation 2026-09-04 morning; rows not,no,2026-09-04T07:24:55+00:00,311ad4ed31f43285b4ea2b2b15b03e1cd39a7fe7,17,7,Status: DRAFT — minted from operator dictation 2026-09-04 morning; rows not,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,2070ab74d8edf3c23ef375642a295c4f4f5903f15daa4acb1cec2950addd9ff2,no,,
futon2,futon2/holes/E-policy-rollout-engine.md,E-policy-rollout-engine,closed-witnessed,"L4: **Status:** ✅ **LANDED + REVIEWED PASS 2026-06-09.** codex-2 built (futon2 `65f137d` ""Add policy",,L15: claude-4 (charter + review). Build = codex handoff + claude-4 review (seam pattern).,"**landed + reviewed pass 2026-06-09.** codex-2 built (futon2 `65f137d` ""add poli",no,2026-06-10T19:24:13+01:00,8ec8baa9cab86da0c68f0b4cc52fee398f6751bf,103,4,"**Status:** ✅ **LANDED + REVIEWED PASS 2026-06-09.** codex-2 built (futon2 `65f137d` ""Add policy","Build/review record marks MUST-A, MUST-B, witness and regression checks satisfied; commits 65f137d and 2122daf. Historical pre-build hold at tail is superseded by this delivered header.",manual,0,0,37c5bd1fbc77b876a9f922383d51259d9e482eec3b50382473eec0e1069c36c2,no,,
futon2,futon2/holes/E-precision-over-policies.md,E-precision-over-policies,closed-witnessed,L3: **Date:** 2026-06-26 · **Status:** CLOSED 2026-06-27 (driven by claude-11; gated; performance-reading confirmed by Joe; lock-in regression pins self-calibration; see §7).,,,closed 2026-06-27 (driven by claude-11; gated; performance-reading confirmed by ,yes,2026-06-27T22:27:44+01:00,39142f1a0e3fd6a4dfae8abaff0aa942e8d74898,86,35,"  enactor, read by γ next tick (async-clean). fold.clj stays expected-only.","All five exit conditions individually marked met; policy_precision.clj, regression test and README-gamma.md supply pointers.",manual,0,0,4cf5e35aad7105dda24687309537b9f956abf402e5d04c0a6174e9a785df8758,no,,
futon2,futon2/holes/E-r1-a-matrix-design.md,E-r1-a-matrix-design,open,"L4: reviewer claude-12) · **Status:** v0 BUILT DARK (`:likelihood-mode`, default",,,"v0 built dark (`:likelihood-mode`, default",no,2026-07-04T08:20:14+01:00,3d2683a0e90376de44b681f5140ce2168171ded2,79,4,"reviewer claude-12) · **Status:** v0 BUILT DARK (`:likelihood-mode`, default",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,0e38f46345cdfbd0b87d343aef76e36c1d2e8a0333c66ed4ff753ace33241f5d,yes,Open; last Git touch 2026-07-04 UTC (79 days before census date).,
futon2,futon2/holes/E-r18-faithfulness-audit.md,E-r18-faithfulness-audit,closed-witnessed,"L3: **Date:** 2026-07-03 · **Owner:** claude-2 (dispatched by claude-11, Joe-ratified) · **Status:** DELIVERED — R18 goes",,"L3: claude-2 (dispatched by claude-11, Joe-ratified) · **Status:** DELIVERED — R18 goes",delivered — r18 goes,no,2026-07-03T01:34:35+01:00,dcbe0217e24c7f286e42cd410b4ba8aa88269f7b,80,3,"**Date:** 2026-07-03 · **Owner:** claude-2 (dispatched by claude-11, Joe-ratified) · **Status:** DELIVERED — R18 goes",Bounded audit delivers a literature/code badge for all 16 named quantities in data/r18-badges.edn; rendering and faithfulness repairs explicitly follow-on scope.,manual,0,0,56592f9db16db8f3ccbc57308fb0dd09bd02fbfd3919b7beda04a692d073c729,no,,
futon2,futon2/holes/E-rollout-kill-test.md,E-rollout-kill-test,open,"L3: **Status: OPEN (2026-07-05). An EXCURSION deliberately, not a mission:",,L5: TBD. Reviewer: claude-16.**,"open (2026-07-05). an excursion deliberately, not a mission:",no,2026-07-05T19:55:59+01:00,e4407a6c93624cd9d60ed4a64d6e583ce1aadf4b,78,3,"**Status: OPEN (2026-07-05). An EXCURSION deliberately, not a mission:",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,3e578d7c0ad687d6852ad4d3785bb2b4335b4bb35047cb9960bc8ad4ec9ee0f1,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
futon2,futon2/holes/E-zai-agent-upgrades.md,E-zai-agent-upgrades,open,L3: **Status: PARKED (written down 2026-07-04 so it isn't forgotten; not,,L4: unassigned until a trigger fires. Parent: M-custom-harness,parked (written down 2026-07-04 so it isn't forgotten; not,no,2026-07-05T07:32:42+01:00,19423267d81fc5719083955fec38ce7535b23d1b,78,3,**Status: PARKED (written down 2026-07-04 so it isn't forgotten; not,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,036ed9a20aabc799224e14c23ccb1e207b69a8a36ee753818f0e4103b0af8ee1,yes,Open; last Git touch 2026-07-05 UTC (78 days before census date).,
futon2,futon2/holes/M-G-over-cascades.md,M-G-over-cascades,open,"L4: **Status:** HEAD + IDENTIFY + MAP done; now in **exploratory DERIVE**. Per Joe (2026-06-23): slice-1 (reviewed PASS) and slice-2a are *exploratory probes*, **not** INSTANTIATE — only from their findings will we commit to a design, ARGUE it, VERIFY, then INSTANTIATE the real artifact. slice-2a probe in flight (claude-1). Continuation of [[M-wm-policies]].","L4 (status phase mentions): HEAD, IDENTIFY, MAP, DERIVE, INSTANTIATE, ARGUE, VERIFY, INSTANTIATE","L5: Joe + claude-2 (build/review); claude-1 (AIF theory, via whistle coordination).",head + identify + map done; now in **exploratory derive**. per joe (2026-06-23):,yes,2026-09-15T05:47:20+00:00,ea6a8f8c01c73096f2fb3a7b95c58fc35d58e5c6,6,4,"**Status:** HEAD + IDENTIFY + MAP done; now in **exploratory DERIVE**. Per Joe (2026-06-23): slice-1 (reviewed PASS) and slice-2a are *exploratory probes*, **not** INSTANTIATE — only from their findings will we commit to a design, ARGUE it, VERIFY, then INSTANTIATE the real artifact. slice-2a probe in flight (claude-1). Continuation of [[M-wm-policies]].",Explicit exploratory DERIVE; production cascade-policy seam remains owed at 888–899.,manual,0,0,cb0a55e9fa4f0e1bd219f1f9ea351c0b0aa6eca347c933a8f838a09c5753fce1,no,,
